0.059864079582386154, -4.587585935191527
0.7330247217571149, -4.470907121047958
1.4482025017236246, -4.22052989264256
2.1215404313995876, -4.508350241307994
2.8156209987195915, -4.122572638628952
3.5518959913326107, -4.00759578449717
4.204077612528316, -4.025182704619311
5.003407859745884, -3.7770747562296663
5.65558948094159, -3.794661676351808
6.476135132473161, -3.9516202107751326
7.3176598049837445, -3.9743130109327183
8.222298827932626, -3.9987077711021186
8.790268886043531, -3.8791923569388302
9.421294198758986, -3.626545848517651
10.178607308184773, -3.512136314389835
11.104107160445189, -3.1325992317541704
11.924534620309267, -3.0198916576381407
12.99736038609278, -2.7791588692996925
13.796867920811586, -2.935550083719079
14.84865556978233, -2.6942499753767493
