-0.003966331086949992, -33.912619155580366
0.6347778203447909, -33.659625672582614
1.2955229604704854, -32.326544627555855
1.8713049328756313, -30.721009062377668
2.3830515072935015, -29.383921333231065
3.1724934877874773, -26.568367163850844
3.919453884421184, -23.616585734394896
4.879627114576767, -20.13019816665858
5.817978225865183, -17.45373317458256
6.692651678819882, -14.505386045800797
7.5030214290471235, -12.230734232603588
8.270462420847153, -10.495267625252346
9.186633673614832, -9.169055181573952
10.20932190823006, -7.7106221619397175
11.018976179150194, -6.516630294217187
11.892218673490653, -5.7296030563847395
12.658944185983557, -5.074796394508141
13.34034879110235, -4.687865185217419
14.277268943776527, -4.1727200840907415
14.979959058282155, -3.7863612582457193
