0.07989756722150787, -50.29599133261104
0.6686102629764612, -49.5028779671033
1.151600512163892, -47.49343051314878
1.7184477494336612, -44.81208706786168
2.137909977346599, -41.85710627400766
2.536511375947992, -39.30605732295871
3.018969762631734, -36.08311238057715
3.4174529695656446, -33.26239732098884
4.047000886437505, -29.638924455825844
4.5924554318920485, -26.148015364916773
5.180163498473359, -23.062740076824554
5.705170885452578, -20.919594208608288
6.671151383827436, -16.900699300699273
7.6588200531862505, -14.365535309760645
8.688269477001871, -11.157340687481508
9.844656751699006, -9.570546636462097
10.93792967595784, -7.982050625430901
12.01034177090515, -6.797486457204769
13.251236087855801, -6.021960011819175
14.660258051807354, -4.846472963656083
