0.0012410125086148582, -14.83319609967495
0.6744607505170848, -14.85135033980103
1.4526937850881474, -14.46784201713777
2.2520831281394678, -14.354567123017802
3.156603959420856, -14.109295774647876
3.871781739387373, -13.85891854624245
4.5661577858760936, -14.14730621491185
5.512754850783022, -13.903169506549744
6.206776322269281, -13.382558849601082
7.027026494632128, -12.865352112676021
7.70018713680685, -12.748673298532452
8.436343937752387, -12.364030335861315
9.340805673200038, -11.983925933221684
9.950674677435245, -11.461045996257269
10.729025903673787, -11.347203782133363
11.486220821432084, -10.963128139466164
12.117187038313794, -10.575648576775308
12.874441051905833, -10.326405988377815
13.673653107455927, -9.808631931448815
14.788259627696256, -8.894868511769914
